,tradeDate,rep
33,2017-01-25,"2017-01-25,000776,s,17.37,平仓,0.8711%"
41,2017-01-25,"2017-01-25,601009,s,11.54,平仓,1.2281%"
41,2017-01-25,"2017-01-25,002179,s,39.9,平仓,2.4127%"
34,2017-01-25,"2017-01-25,600118,b,32.79,建仓"
33,2017-01-25,"2017-01-25,600893,s,34.72,平仓,2.1778%"
37,2017-01-26,"2017-01-26,002371,s,28.19,平仓,0.7505%"
41,2017-01-26,"2017-01-26,600690,s,10.11,平仓,0.8982%"
27,2017-01-26,"2017-01-26,000338,s,11.11,平仓,7.9689%"
34,2017-01-26,"2017-01-26,600176,b,10.16,建仓"
37,2017-01-26,"2017-01-26,600390,s,13.75,平仓,-1.8558%"
19,2017-01-26,"2017-01-26,600487,s,20.19,平仓,3.7513%"
33,2017-01-26,"2017-01-26,002230,s,27.03,平仓,-2.7348%"
27,2017-01-26,"2017-01-26,002460,s,26.12,平仓,-4.6367%"
27,2017-01-26,"2017-01-26,002241,s,27.71,平仓,2.4778%"
27,2017-01-26,"2017-01-26,002271,s,23.27,平仓,5.7247%"
24,2017-02-03,"2017-02-03,601668,b,8.84,建仓"
31,2017-02-03,"2017-02-03,600028,s,5.95,平仓,1.5358%"
27,2017-02-03,"2017-02-03,600031,s,6.88,平仓,2.0772%"
19,2017-02-03,"2017-02-03,000066,s,9.52,平仓,-26.5432%"
23,2017-02-03,"2017-02-03,600584,s,17.0,平仓,-7.1546%"
6,2017-02-06,"2017-02-06,002739,b,57.2,建仓"
21,2017-02-06,"2017-02-06,002601,s,13.97,平仓,6.1550%"
37,2017-02-06,"2017-02-06,300015,s,31.1,平仓,1.2370%"
35,2017-02-06,"2017-02-06,601600,s,4.95,平仓,10.2450%"
23,2017-02-06,"2017-02-06,000858,s,36.45,平仓,-0.1370%"
43,2017-02-07,"2017-02-07,000625,s,15.84,平仓,3.6649%"
34,2017-02-07,"2017-02-07,002230,b,29.76,建仓"
29,2017-02-08,"2017-02-08,601919,s,5.85,平仓,8.9385%"
32,2017-02-08,"2017-02-08,601618,b,5.09,建仓"
42,2017-02-08,"2017-02-08,000661,b,112.06,建仓"
30,2017-02-08,"2017-02-08,600498,b,25.94,建仓"
27,2017-02-09,"2017-02-09,600745,s,19.16,平仓,-10.9252%"
42,2017-02-09,"2017-02-09,601628,b,26.5,建仓"
20,2017-02-09,"2017-02-09,300347,b,24.69,建仓"
10,2017-02-10,"2017-02-10,601198,b,19.39,建仓"
29,2017-02-10,"2017-02-10,000723,s,13.3,平仓,-8.9665%"
36,2017-02-10,"2017-02-10,600030,b,16.67,建仓"
16,2017-02-10,"2017-02-10,002673,b,19.74,建仓"
20,2017-02-10,"2017-02-10,600369,b,7.01,建仓"
31,2017-02-13,"2017-02-13,601238,s,24.48,平仓,5.7908%"
27,2017-02-13,"2017-02-13,600299,s,15.09,平仓,2.8630%"
34,2017-02-13,"2017-02-13,300122,b,17.84,建仓"
37,2017-02-13,"2017-02-13,000002,s,20.77,平仓,-0.1442%"
10,2017-02-13,"2017-02-13,001979,b,17.14,建仓"
32,2017-02-13,"2017-02-13,600606,b,8.84,建仓"
31,2017-02-13,"2017-02-13,601336,s,46.99,平仓,4.6548%"
20,2017-02-14,"2017-02-14,600027,b,5.08,建仓"
6,2017-02-14,"2017-02-14,601211,b,19.25,建仓"
39,2017-02-14,"2017-02-14,600016,s,9.1,平仓,-0.8715%"
37,2017-02-14,"2017-02-14,600352,s,10.05,平仓,9.4771%"
39,2017-02-14,"2017-02-14,600887,s,18.2,平仓,1.6760%"
39,2017-02-14,"2017-02-14,600048,s,9.52,平仓,3.8168%"
32,2017-02-15,"2017-02-15,600436,b,45.26,建仓"
32,2017-02-15,"2017-02-15,601336,b,46.38,建仓"
40,2017-02-15,"2017-02-15,600588,b,19.05,建仓"
12,2017-02-16,"2017-02-16,600958,b,15.47,建仓"
31,2017-02-16,"2017-02-16,000895,s,21.5,平仓,1.8957%"
38,2017-02-17,"2017-02-17,600390,b,13.98,建仓"
24,2017-02-17,"2017-02-17,000876,b,8.12,建仓"
41,2017-02-20,"2017-02-20,002146,s,9.02,平仓,10.6748%"
29,2017-02-20,"2017-02-20,002032,s,37.49,平仓,8.3526%"
33,2017-02-20,"2017-02-20,000786,s,11.38,平仓,7.3585%"
33,2017-02-21,"2017-02-21,000656,s,6.01,平仓,9.6715%"
39,2017-02-21,"2017-02-21,600362,s,20.1,平仓,6.4055%"
35,2017-02-21,"2017-02-21,600118,s,33.53,平仓,2.2568%"
35,2017-02-22,"2017-02-22,600176,s,11.03,平仓,8.5630%"
36,2017-02-22,"2017-02-22,600066,b,20.42,建仓"
34,2017-02-22,"2017-02-22,601607,b,21.68,建仓"
40,2017-02-23,"2017-02-23,600196,b,26.03,建仓"
30,2017-02-23,"2017-02-23,000963,b,78.0,建仓"
14,2017-02-23,"2017-02-23,002624,b,30.12,建仓"
25,2017-02-23,"2017-02-23,601668,s,8.96,平仓,1.3575%"
32,2017-02-24,"2017-02-24,600028,b,5.81,建仓"
7,2017-02-24,"2017-02-24,002739,s,54.5,平仓,-4.7203%"
43,2017-02-27,"2017-02-27,600489,s,12.65,平仓,4.3729%"
38,2017-02-28,"2017-02-28,000961,b,10.05,建仓"
31,2017-02-28,"2017-02-28,600498,s,26.35,平仓,1.5806%"
12,2017-02-28,"2017-02-28,601021,b,37.82,建仓"
33,2017-02-28,"2017-02-28,601618,s,5.09,平仓,0.0000%"
43,2017-02-28,"2017-02-28,000661,s,108.88,平仓,-2.8378%"
43,2017-03-01,"2017-03-01,601628,s,25.55,平仓,-3.5849%"
28,2017-03-01,"2017-03-01,601800,b,17.99,建仓"
21,2017-03-01,"2017-03-01,300347,s,26.12,平仓,5.7918%"
8,2017-03-01,"2017-03-01,002739,b,58.35,建仓"
24,2017-03-02,"2017-03-02,002001,b,19.6,建仓"
21,2017-03-02,"2017-03-02,600369,s,6.96,平仓,-0.7133%"
0,2017-03-02,"2017-03-02,603160,b,97.37,建仓"
17,2017-03-02,"2017-03-02,002673,s,19.7,平仓,-0.2026%"
11,2017-03-02,"2017-03-02,601198,s,19.51,平仓,0.6189%"
30,2017-03-02,"2017-03-02,002493,b,15.95,建仓"
37,2017-03-02,"2017-03-02,600030,s,16.46,平仓,-1.2597%"
33,2017-03-03,"2017-03-03,600606,s,8.66,平仓,-2.0362%"
22,2017-03-03,"2017-03-03,300347,b,26.18,建仓"
42,2017-03-03,"2017-03-03,002179,b,40.13,建仓"
24,2017-03-03,"2017-03-03,300003,b,17.28,建仓"
11,2017-03-03,"2017-03-03,001979,s,17.28,平仓,0.8168%"
35,2017-03-03,"2017-03-03,300122,s,16.87,平仓,-5.4372%"
7,2017-03-06,"2017-03-06,601211,s,18.93,平仓,-1.6623%"
21,2017-03-06,"2017-03-06,600027,s,5.17,平仓,1.7717%"
31,2017-03-06,"2017-03-06,601901,s,8.45,平仓,9.3144%"
33,2017-03-07,"2017-03-07,601336,s,44.11,平仓,-4.8944%"
12,2017-03-07,"2017-03-07,300433,b,31.49,建仓"
33,2017-03-07,"2017-03-07,600436,s,47.88,平仓,5.7888%"
13,2017-03-08,"2017-03-08,600958,s,15.39,平仓,-0.5171%"
26,2017-03-09,"2017-03-09,002714,b,26.21,建仓"
38,2017-03-09,"2017-03-09,601933,b,5.39,建仓"
25,2017-03-09,"2017-03-09,000876,s,8.06,平仓,-0.7389%"
22,2017-03-09,"2017-03-09,002463,b,4.88,建仓"
39,2017-03-09,"2017-03-09,600390,s,14.41,平仓,3.0758%"
22,2017-03-09,"2017-03-09,600271,b,20.6,建仓"
37,2017-03-14,"2017-03-14,600066,s,20.89,平仓,2.3017%"
35,2017-03-14,"2017-03-14,601607,s,21.84,平仓,0.7380%"
40,2017-03-15,"2017-03-15,600362,b,18.98,建仓"
31,2017-03-15,"2017-03-15,000963,s,82.72,平仓,6.0513%"
38,2017-03-15,"2017-03-15,600383,b,12.09,建仓"
42,2017-03-15,"2017-03-15,600690,b,11.44,建仓"
38,2017-03-15,"2017-03-15,600600,b,32.8,建仓"
35,2017-03-15,"2017-03-15,002230,s,33.75,平仓,13.4073%"
36,2017-03-15,"2017-03-15,601318,b,35.96,建仓"
34,2017-03-15,"2017-03-15,601877,b,20.1,建仓"
32,2017-03-15,"2017-03-15,000425,b,4.04,建仓"
38,2017-03-16,"2017-03-16,600585,b,21.87,建仓"
20,2017-03-16,"2017-03-16,600208,b,5.06,建仓"
34,2017-03-16,"2017-03-16,600886,b,7.34,建仓"
33,2017-03-16,"2017-03-16,600028,s,5.64,平仓,-2.9260%"
30,2017-03-17,"2017-03-17,600900,b,13.15,建仓"
34,2017-03-17,"2017-03-17,000001,b,9.31,建仓"
32,2017-03-17,"2017-03-17,600109,b,13.46,建仓"
34,2017-03-17,"2017-03-17,000538,b,77.76,建仓"
14,2017-03-20,"2017-03-20,600958,b,15.15,建仓"
13,2017-03-20,"2017-03-20,601021,s,37.06,平仓,-2.0095%"
42,2017-03-20,"2017-03-20,601377,b,7.79,建仓"
30,2017-03-20,"2017-03-20,000728,b,19.99,建仓"
26,2017-03-20,"2017-03-20,000783,b,10.08,建仓"
12,2017-03-20,"2017-03-20,002736,b,15.01,建仓"
33,2017-03-20,"2017-03-20,600547,s,35.97,平仓,-3.1502%"
26,2017-03-20,"2017-03-20,600068,b,11.24,建仓"
26,2017-03-20,"2017-03-20,601288,b,3.26,建仓"
39,2017-03-20,"2017-03-20,000961,s,9.57,平仓,-4.7761%"
34,2017-03-20,"2017-03-20,600837,b,15.34,建仓"
12,2017-03-20,"2017-03-20,601198,b,19.44,建仓"
20,2017-03-21,"2017-03-21,002558,b,81.45,建仓"
34,2017-03-21,"2017-03-21,600893,b,34.27,建仓"
9,2017-03-21,"2017-03-21,002739,s,57.03,平仓,-2.2622%"
30,2017-03-21,"2017-03-21,300033,b,67.66,建仓"
6,2017-03-21,"2017-03-21,601985,b,7.34,建仓"
28,2017-03-21,"2017-03-21,601006,b,7.09,建仓"
31,2017-03-22,"2017-03-22,002493,s,15.14,平仓,-5.0784%"
25,2017-03-22,"2017-03-22,002001,s,19.99,平仓,1.9898%"
1,2017-03-22,"2017-03-22,603160,s,102.34,平仓,5.1042%"
24,2017-03-23,"2017-03-23,000725,b,3.32,建仓"
25,2017-03-23,"2017-03-23,300003,s,17.48,平仓,1.1574%"
32,2017-03-23,"2017-03-23,002007,b,37.04,建仓"
43,2017-03-23,"2017-03-23,002179,s,39.67,平仓,-1.1463%"
23,2017-03-23,"2017-03-23,300347,s,27.2,平仓,3.8961%"
32,2017-03-23,"2017-03-23,601088,b,19.34,建仓"
10,2017-03-23,"2017-03-23,002739,b,57.68,建仓"
28,2017-03-24,"2017-03-24,601766,b,10.55,建仓"
18,2017-03-24,"2017-03-24,002607,b,12.3,建仓"
24,2017-03-24,"2017-03-24,601669,b,7.98,建仓"
0,2017-03-24,"2017-03-24,002773,b,46.89,建仓"
22,2017-03-27,"2017-03-27,601100,b,16.65,建仓"
26,2017-03-27,"2017-03-27,000876,b,8.24,建仓"
34,2017-03-27,"2017-03-27,600438,b,6.47,建仓"
41,2017-03-28,"2017-03-28,600588,s,18.56,平仓,-2.5722%"
32,2017-03-28,"2017-03-28,002202,b,17.1,建仓"
32,2017-03-28,"2017-03-28,601238,b,26.68,建仓"
30,2017-03-28,"2017-03-28,600309,b,27.18,建仓"
34,2017-03-28,"2017-03-28,600998,b,19.95,建仓"
30,2017-03-28,"2017-03-28,601390,b,8.99,建仓"
30,2017-03-28,"2017-03-28,600018,b,5.87,建仓"
22,2017-03-28,"2017-03-28,300136,b,33.57,建仓"
44,2017-03-28,"2017-03-28,000625,b,15.66,建仓"
28,2017-03-29,"2017-03-29,601398,b,4.78,建仓"
23,2017-03-29,"2017-03-29,002463,s,4.91,平仓,0.6148%"
24,2017-03-29,"2017-03-29,601939,b,5.93,建仓"
39,2017-03-29,"2017-03-29,601933,s,5.51,平仓,2.2263%"
27,2017-03-29,"2017-03-29,002714,s,27.41,平仓,4.5784%"
35,2017-03-29,"2017-03-29,600346,s,8.67,平仓,12.3057%"
28,2017-03-30,"2017-03-30,002460,b,39.62,建仓"
30,2017-03-31,"2017-03-31,601919,b,5.91,建仓"
24,2017-03-31,"2017-03-31,002463,b,5.0,建仓"
22,2017-04-05,"2017-04-05,600795,b,3.31,建仓"
34,2017-04-05,"2017-04-05,600340,b,29.99,建仓"
30,2017-04-05,"2017-04-05,002252,b,20.41,建仓"
37,2017-04-06,"2017-04-06,601318,s,36.96,平仓,2.7809%"
0,2017-04-06,"2017-04-06,600926,b,22.72,建仓"
35,2017-04-06,"2017-04-06,601877,s,20.41,平仓,1.5423%"
41,2017-04-06,"2017-04-06,600196,s,28.77,平仓,10.5263%"
22,2017-04-06,"2017-04-06,603993,b,5.14,建仓"
41,2017-04-06,"2017-04-06,600362,s,17.79,平仓,-6.2698%"
33,2017-04-06,"2017-04-06,000425,s,4.25,平仓,5.1980%"
39,2017-04-06,"2017-04-06,600600,s,32.5,平仓,-0.9146%"
39,2017-04-06,"2017-04-06,600383,s,11.18,平仓,-7.5269%"
15,2017-04-06,"2017-04-06,002624,s,29.98,平仓,-0.4648%"
43,2017-04-06,"2017-04-06,600690,s,12.15,平仓,6.2063%"
24,2017-04-07,"2017-04-07,600019,b,6.69,建仓"
28,2017-04-07,"2017-04-07,002410,b,16.19,建仓"
36,2017-04-07,"2017-04-07,601600,b,4.94,建仓"
16,2017-04-07,"2017-04-07,002602,b,36.96,建仓"
32,2017-04-07,"2017-04-07,600183,b,13.83,建仓"
16,2017-04-07,"2017-04-07,603799,b,54.46,建仓"
21,2017-04-07,"2017-04-07,600208,s,4.87,平仓,-3.7549%"
4,2017-04-07,"2017-04-07,603019,b,30.09,建仓"
35,2017-04-07,"2017-04-07,600886,s,7.8,平仓,6.2670%"
23,2017-04-07,"2017-04-07,600271,s,21.51,平仓,4.4175%"
8,2017-04-10,"2017-04-10,300498,b,32.8,建仓"
24,2017-04-10,"2017-04-10,300144,b,19.88,建仓"
35,2017-04-10,"2017-04-10,000001,s,9.18,平仓,-1.3963%"
