Row,A2M,ABC,ABP,AGL,AIA,ALD,ALL,ALQ,ALU,ALX,AMC,AMP,ANN,ANZ,APA,APE,APT,APX,ARB,ASB,AST,ASX,AUB,AWC,AZJ,BAP,BEN,BGA,BHP,BIN,BKL,BKW,BLD,BOQ,BPT,BRG,BSL,BVS,BWP,BXB,CAR,CBA,CCL,CCP,CGC,CGF,CHC,CIM,CIP,CKF,CLW,CMW,CNU,COH,COL,CPU,CQR,CSL,CSR,CTD,CUV,CWN,CWY,DHG,DMP,DOW,DXS,ELD,EML,EVN,FBU,FLT,FMG,FPH,GEM,GMG,GNC,GOR,GOZ,GPT,GUD,GWA,HLS,HVN,IAG,IEL,IFL,IGO,ILU,INA,ING,IPH,IPL,IRE,IVC,JBH,JHG,JHX,KGN,LLC,LNK,LYC,MFG,MGR,MIN,MND,MP1,MPL,MQG,MSB,MTS,NAB,NAN,NCM,NEA,NEC,NHF,NSR,NST,NUF,NWH,NWL,NWS,NXT,OBL,ORA,ORG,ORI,OSH,OZL,PBH,PDL,PME,PMV,PNV,PPT,PRN,PRU,PTM,QAN,QBE,QUB,REA,REH,RHC,RIO,RMD,RMS,RRL,RSG,RWC,S32,SBM,SCG,SCP,SDF,SEK,SFR,SGM,SGP,SGR,SHL,SIQ,SKC,SKI,SLR,SOL,SPK,SSM,STO,SUL,SUN,SVW,SYD,TAH,TCL,TGR,TLS,TNE,TWE,URW,VCX,VEA,VOC,VUK,WBC,WEB,WES,WGX,WHC,WOR,WOW,WPL,WPR,WTC,XRO,Z1P
2012-03-14,NaN,0,0,0,0,0.00218653678894043,0.0370370149612427,0,0,0.0158020257949829,0.0128371715545654,0,0,0,0,0,NaN,NaN,0,0,0,0.0123777389526367,0,0,0,NaN,0,0.00293946266174316,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0.0105530023574829,0.00357139110565186,0,NaN,0,0,0,0,0,0,0.0192770957946777,0,NaN,0,-0.00501847267150879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211076736450195,NaN,0,0,0,0,NaN,NaN,0,0,0.00636947154998779,0,0,0,NaN,0,NaN,0,0,0,0,0,NaN,NaN,0,0,0,0.0075984001159668,0,0,0,NaN,0,NaN,0,0,0.0101523399353027,NaN,NaN,0,0,NaN,0,0,0.0214512348175049,0,NaN,0,0,0,0,0,0,-0.0344908237457275,0,0,0,0,0,0,0,0,0.0243055820465088,0,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,0.0150622129440308,0,0.00229310989379883,0,NaN,0,0,-0.00558656454086304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0.120033860206604
2012-03-15,NaN,0,0,0,0,0.0123636722564697,0.00649344921112061,0,0,0,-0.00282353162765503,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,0,-0.00293081998825073,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,-0.00696182250976563,-0.0035586953163147,0,NaN,-0.00932216644287109,0,0,0,0,0,0.0200945138931274,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,NaN,NaN,0,0,-0.00632911920547485,0,0,0,NaN,0,NaN,0,0,-0.00803214311599731,0,0,NaN,NaN,0,0,0,0.00335347652435303,0,0,0,NaN,0,NaN,0,0,0.0125628709793091,NaN,NaN,0,0,NaN,0,0,-0.0196064114570618,0,NaN,0,0,0,0,0,0,-0.04362553358078,0,0,0,0,0,0,0,0,0.0135593414306641,0,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,0.00903224945068359,0,0.00910365581512451,0,NaN,0,0,-0.016853928565979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0
2012-03-16,NaN,0,0,0,0,0,-0.00967741012573242,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,0,0.00587880611419678,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0.0138810873031616,-0.00714284181594849,0,NaN,-0.0117623209953308,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,NaN,NaN,0,0,-0.00636941194534302,0,0,0,NaN,0,NaN,0,0,-0.0202429294586182,0,0,NaN,NaN,0,0,0,0.0100269317626953,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,0,0,NaN,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00334453582763672,0,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,-0.0102301836013794,0,-0.0112887620925903,0,NaN,0,0,-0.0371428728103638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0
2012-03-19,NaN,0,0,0,0,0.0122126340866089,-0.0260586142539978,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,0,0.0029221773147583,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,NaN,0.0238046646118164,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,NaN,NaN,0,0,-0.0166666507720947,0,0,0,NaN,0,NaN,0,0,0.00826442241668701,0,0,NaN,NaN,0,0,0,-0.00124311447143555,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,0,0,NaN,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00666666030883789,0,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,-0.0193798542022705,0,0.00685536861419678,0,NaN,0,0,-0.0148367881774902,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00242656469345093,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0
2012-03-20,NaN,0,0,0,0,0,-0.0133779048919678,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,-0.0215827226638794,0,NaN,0.00813794136047363,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,-0.0252995491027832,0,0,0,0,0,0,0,0,NaN,0,0,0,0,NaN,NaN,0,0,-0.00782269239425659,0,0,0,NaN,0,NaN,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,0,0,NaN,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0066225528717041,0,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,-0.0382081866264343,0,0,0,NaN,0,0,0.00903618335723877,0,0,0,0,0,0,0,0,0,0,0,0,0.00467288494110107,0.00243246555328369,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0
2012-03-21,NaN,0,0,0,0,0,-0.00338983535766602,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,0,-0.00582742691040039,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,-0.00735294818878174,0,NaN,-0.00691902637481689,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0.0271427631378174,0,0,0,0,0,0,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0.0105124711990356,0,0,0.00527703762054443,NaN,0,NaN,0,0,-0.00409835577011108,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,0,0,NaN,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,0.019178032875061,0,0,0,NaN,0,0,0.00597012042999268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0
2012-03-22,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,-0.0185185074806213,0,NaN,-0.00696724653244019,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0.00186789035797119,0,0,0,0,0,-0.00805038213729858,0,0,0,0,0,0,0,0,NaN,0,0,0,0,NaN,NaN,0,0,-0.0013003945350647,0,0,0.0118110179901123,NaN,0,NaN,0,0,0.00823044776916504,0,0,NaN,NaN,0.0297105312347412,0,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,0,0,NaN,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,-0.00739246606826782,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0.0112593173980713,0,0,0,0,0.0186046361923218,0.00730454921722412,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0
2012-03-23,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0.0153846740722656,0,NaN,0,0,-0.00372439622879028,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0.0226415395736694,0,NaN,0.00818550586700439,0,0.0160332918167114,0,0,0,0,0,NaN,0,0,0,0,0,0,-0.0130122303962708,0,0,0,0,0,-0.00347554683685303,0,0,0,0,0,0,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,-0.00518804788589478,NaN,0,NaN,0,0,0,0,0,NaN,NaN,-0.0116775631904602,0,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,0,0,NaN,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0.0148707628250122,0,0,0,0,0,0.00966048240661621,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0
2012-03-26,NaN,0,0,0,0,0,0,0,0,0,-0.0041998028755188,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0.0101009607315063,0,NaN,0,0,-0.0056074857711792,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0.0147601366043091,0,NaN,-0.00811904668807983,0,-0.00292229652404785,0,0,0,0,0,NaN,0,0,0,0,0,0,-0.0169421434402466,0,0,0,0,0,0.0128003358840942,0,0,0,0,0,0,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,-0.00912648439407349,NaN,0,NaN,0,0,-0.00816327333450317,0,0,NaN,NaN,-0.00660580396652222,0,0,0,0,0,0.0263158082962036,NaN,0,NaN,0,0,0,NaN,NaN,0,0,NaN,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0.0183348655700684,0,0,0,0,0.00456619262695313,0.00956809520721436,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0
2012-03-27,NaN,0,0,0,-0.00523042678833008,0,0,0,0,0,0.00701355934143066,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0.00499999523162842,0,NaN,0,0,0.0281955003738403,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,NaN,0.0210484266281128,0,0.0108441114425659,0,0,0,0,0,NaN,0,0,0,0,0,0,0.0172340869903564,0,0,0,0,0,0.0080411434173584,0,0,0,0,0,0,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0,NaN,0,NaN,0,0,-0.0246913433074951,0,0,NaN,NaN,0.0339388847351074,0,0,0,0,0,0.076923131942749,NaN,0,NaN,0,0,0,NaN,NaN,0,0,NaN,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0.003578782081604,0,0,0,0,0,-0.0237056016921997,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0
2012-03-28,NaN,0,0,0,0,0,0,0,0,0,0.0139293670654297,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0.0348259210586548,0,NaN,0,0,0.0383912324905396,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,NaN,0.00801670551300049,0,0.0191359519958496,0,0,0,0,0,NaN,0,0,0,0,0,0,-0.00940573215484619,0,0,0,0,0,0.0284738540649414,0,0,0,0,0,0,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0.0105262994766235,NaN,0,NaN,0,0,0,0,0,NaN,NaN,0.0125222206115723,0,0,0,0,0,0.214285731315613,NaN,0,NaN,0,0,0,NaN,NaN,0,0,NaN,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0.00846540927886963,0,0.0179405212402344,0,0,0,0,0,0.00244545936584473,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0
2012-03-29,NaN,0,0,0,0,0,0,0,0,0,0.00686895847320557,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0.0024038553237915,0,NaN,0,0,-0.0228873491287231,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,NaN,0,0,0.0327168703079224,0,0,0,0,0,NaN,0,0,0,-0.0217507481575012,0,0,0.0151960849761963,0,0,0,0,0,-0.00332158803939819,0,0,0,0,0,0,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,-0.00520831346511841,NaN,0,NaN,0,0,0,0,0,NaN,NaN,-0.0160412192344666,0,0,0,0,0,-0.0392156839370728,NaN,0,NaN,0,0,0,NaN,NaN,0,0,NaN,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0.0155894756317139,0,-0.0035393238067627,0,0,0,0,0.00454545021057129,-0.0193676948547363,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0
2012-03-30,NaN,0,0,0,0.0210790634155273,0,0,0,0,0,0.0150117874145508,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0.0143884420394897,0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,NaN,0,0,-0.0112947821617126,0,0,0,0,0,NaN,0,0,0,0.0222344398498535,0,0,-0.00373727083206177,0,0,0,0,0,0.00554859638214111,0,0,0,0,0,0,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0.00523555278778076,NaN,0,NaN,0,0,0,0,0,NaN,NaN,-0.0122305154800415,0,0,0,0,0,0.0612244606018066,NaN,0,NaN,0,0,0,NaN,NaN,0,0,NaN,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,-0.00826549530029297,0,0.0141350030899048,0,0,0,0,0.0497738122940063,0.0123375654220581,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0
2012-04-02,NaN,0,0,0,0,0,0,0,0,0,0.00267946720123291,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0.00709223747253418,0,NaN,0,0,0.00180184841156006,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,NaN,0,0,-0.0103092789649963,0,0,0,0,0,NaN,0,0,0,0,0,0,-0.022566556930542,0,0,0,0,0,-0.0154780745506287,0,0,0,0,0,0,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,-0.00260418653488159,NaN,0,NaN,0,0,0,0,0,NaN,NaN,-0.00790959596633911,0,0,0,0,0,-0.0384615659713745,NaN,0.0168349742889404,NaN,0,0,0,NaN,NaN,0,0,NaN,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,-0.0214312672615051,0,-0.0139380097389221,0,0,0,0,-0.017241358757019,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0
2012-04-03,NaN,0,0,0,0.00255143642425537,0,0,0,0,0,0.0107342004776001,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,-0.00469481945037842,0,NaN,0,0,0.00719428062438965,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,NaN,0,0,-0.0014076828956604,0,0,0,0,0,NaN,0,0,0,0,0,0,-0.0173006057739258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,-0.00261098146438599,NaN,0,NaN,0,0,0,0,0,NaN,NaN,0.0104011297225952,0,0,0,0,0,0,NaN,0.0298013687133789,NaN,0,0,0,NaN,NaN,0,0,NaN,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0.0048668384552002,0,-0.0176506638526917,0,0,0,0,0,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0
2012-04-04,NaN,0,0,0,0,0,0,0,0,0,0.00131464004516602,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,-0.00943398475646973,0,NaN,0,0,0.0107142925262451,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,NaN,0,0,0.0149421691894531,0,0,0,0,0,NaN,0,0,0,-0.0217507481575012,0,0,-0.0332679152488708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,-0.00392669439315796,NaN,0,NaN,0,0,0,0,0,NaN,NaN,-0.0041162371635437,0,0,0,0,0,-0.0199999809265137,NaN,0.00321543216705322,NaN,0,0,0,NaN,NaN,0,0,NaN,0,-0.00148147344589233,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0.008475661277771,0,0.00719451904296875,0,0,0,0,0,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0
2012-04-05,NaN,0,0,0,-0.00772756338119507,0,0,0,0,0,0.0119339227676392,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0,0,-0.0106006860733032,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,NaN,0,0,0.0111111402511597,0,0,0,0,0,NaN,0,0,0,-0.0221796035766602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0487290620803833,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0.00262808799743652,NaN,0,NaN,0,0,0,0,0,NaN,NaN,-0.0110231637954712,0,0,0,0,0,0.0204081535339355,NaN,0.00641024112701416,NaN,0,0,0,NaN,NaN,0,0,NaN,0,0.00111281871795654,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0.00240123271942139,0,0,0,0,0,0,0,0,NaN,0,NaN,0.00538456439971924,NaN,0,0,0,0,-0.015625,0,0,0,NaN,NaN,NaN,0
2012-04-06,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,0,0,NaN,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0
2012-04-09,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,0,0,NaN,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0
2012-04-10,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,-0.0170553922653198,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,-0.00139826536178589,-0.0056225061416626,0,NaN,0,0,0,NaN,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0.0226826667785645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00267213582992554,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,0,NaN,NaN,0.00452637672424316,0,0,0,0,0,0,NaN,-0.00955414772033691,NaN,0,0,0,NaN,NaN,0,0,NaN,-0.0127612352371216,-0.00407558679580688,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,-0.0167686343193054,0,0,0.00358200073242188,0,0,0,0,0,NaN,0,NaN,-0.021368682384491,NaN,0,0,-0.0126920938491821,0,0.029982328414917,0,0,0,NaN,NaN,NaN,0
2012-04-11,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,-0.0116701126098633,0,0,0,NaN,0,0,-0.0192709565162659,NaN,0,0,0,0,0,0,0,NaN,0,0,0,-0.00780081748962402,-0.00484651327133179,0,NaN,0,0,0,NaN,0,NaN,0,0,0,NaN,0,-0.0160256624221802,0,0,0,0,0,0,NaN,0,0,-0.0279329419136047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108311176300049,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,-0.0257234573364258,NaN,0,0,0,NaN,NaN,0,0,NaN,-0.00456368923187256,-0.0029761791229248,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,-0.00713843107223511,0,0,-0.00597012042999268,0,0,NaN,0,NaN,-0.0082365870475769,NaN,0,0,-0.0114989280700684,0,0.00856161117553711,0,0,0,NaN,NaN,NaN,0
2012-04-12,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0.0178738832473755,0,0,0,NaN,0,0,0.00922906398773193,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0.00322544574737549,0.00568187236785889,0,NaN,0,0,0,NaN,0,NaN,0,0,0,NaN,0,0.00651466846466064,0,0,0,0,0.0126727819442749,0,NaN,0,0,0.0229885578155518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240243673324585,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,0.00990104675292969,NaN,0,0,0,NaN,NaN,0,0,NaN,0.0137538909912109,0.0111939907073975,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0.00718975067138672,0,0,0.0120120048522949,0,0,NaN,0,NaN,0,NaN,0,-0.00291109085083008,0.00136744976043701,0,0.018675684928894,0,0,0,NaN,NaN,NaN,0
2012-04-13,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0.00438916683197021,0,0,0,NaN,0,0,0.016815185546875,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0.00844037532806396,0.00242125988006592,0,NaN,0,0,0,NaN,0,NaN,0,0,0,NaN,0,0.0194175243377686,0,0,0,0,-0.00455063581466675,0,NaN,0,0,0.0112359523773193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104637145996094,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,-0.0196078419685364,NaN,0,0,0,NaN,NaN,0,0,NaN,0.00677931308746338,0.00258302688598633,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,-0.00713843107223511,0,0,-0.00296735763549805,0,0,NaN,0,NaN,0.0248035192489624,NaN,0,0.00579750537872314,0.0085442066192627,0,0,0,0,0,NaN,NaN,NaN,0
