Row,AUDJPY,AUDUSD,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPJPY,GBPUSD,NZDJPY,NZDUSD,USDCAD,USDCHF,USDCNH,USDINR,USDJPY,USDRUB,USDTRY,USDZAR
2014-05-30,0,0,0,0,0,0,-0.000835298742137947,0,0,0,0,0,0,0,0,0,-0.00344212988749004,0,0,0,0,0,0
2014-06-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00450395731518993
2014-06-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00810240095256698
2014-06-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000881569568969898
2014-06-16,0,0,0,0.0014297565883501,0,0,0,0,0,0,0,-0.000913078403383949,0,0,0,0,0,0,0,0,0,0,0.00728059818968996
2014-06-17,0,0,0,-0.000308457009906005,0,0,0,0,0,0,0,0.00185674704857997,0,0,0,0,0,0,0,0,0,0,0.00801867924352995
2014-06-18,0,0,0,0.00271525922791005,0,0,0,0,0,0,0,-0.000473430174823042,0,0,0,0,0,0,0,0,0,0,0
2014-06-19,0,0,0,0.00205730563297002,0,0,0,0,0,0,0,0.00308452998464004,0,0,0,0,0,0,0,0,0,0,0
2014-06-20,0,0,0,-0.000175477078307007,0,0,0,0,0,0,0,-0.000570092596858029,0,0,0,0,0,0,0,0,0,0,0
2014-06-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000654022236759921,0.00215209685586992,0,0,0,0,0,0,0,0
2014-06-24,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00403425738111296,-0.00440978881245802,0,0,0,0.00450600801068002,0,0,0,0
2014-06-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00646059152315992,0.00765903454640005,0,0,0,-0.00415351387273599,0,0,0,0
2014-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00338380942745009,0.00469327716662993,0,0,0,0.00367033700366992,0,0,0,0
2014-06-27,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00331637797745798,-0.00115074798619097,0,0,0,-0.00249335106382997,0,0,0,0
2014-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000666555574071026,0,0,0,0
2014-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00331882327501098
2014-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00315064616545602
2014-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00604678451114704
2014-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00203737730514009
2014-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00220425459140505
2014-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00265202557413002,0
2014-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00664827073473995,0
2014-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00887683217816004,0
2014-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00417176992852997,0
2014-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00455165710226701,0
2014-08-04,0,0,0,0,0,0,0,0,0,-0.00195334796230295,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-05,0,0,0,0,0,0,0,0,0,0.00319628900044,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-06,0,0,0,0,0,0,0,0,0,-0.000874120337232998,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-07,0,0,0,0,0,0,0,0,0,-0.00148984055536205,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-08,-0.000591784759429004,0,0,0,0,0,0,0,0,0.00533968253968009,0,0,0,0,0,0,0,0,0,-0.000891457680251007,0,0,0
2014-08-11,0.00064500438814008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016962613615199,0,0,0
2014-08-12,0.00148995075766001,0,0,0,0,0,0,-0.00268469847323505,0,0,0,0,0,0,0,0,0,0,0,0.000841800277989968,0,0,0
2014-08-13,0.00533896069639006,0,0,0,0,0,0,0.00657886461123991,0,0,0,0,0,0,0,0,0,0,0,0.00150614192942999,0,0,0
2014-08-14,0.00177370094771989,0,0,0,0,0,0,0.0006373406648299,0,0,0,0,0,0,0,0,0,0,0,0.000292963028069915,0,0,0
2014-08-15,0,0,0,0,0,0,0,0.00156111451087004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-18,0,0,0,0,0,0,0,-0.00457628809416899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-29,0.00106172432275997,0,0,0,0,0,0,0,0,0,0,0.00392441860465009,0,0,0,0,0,0,0,0,0,0,0
2014-09-01,0.00252278226843994,0,0,0,0,0,0,0,0,0,0,0.0034747357753,0,0,0,0,0,0,0,0,0,0,0
2014-09-02,0.00093467543138992,0,0.00182350550698995,0,0,0,0,0,0,0,0,-0.00126965805799995,0,0,0,0,-0.000619942573740984,0,0,0,0,0,0
2014-09-03,0.00472032098183006,0,0.000728074554829927,0,0,0,0,0,0,0,0,-0.00343821328479399,0,0,0,0,-0.00148007879242995,0,0,0,0,0,0
2014-09-04,0.00456537059165996,0,0.00566445631613011,0,0,0,0,0,0,0,0,-0.00356604430012797,0,0,0,0,0.0152913864699,0,0,0,0,0,0
2014-09-05,0,0,-0.00255273411258905,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00144921313094404,0,0,0,0,0,0
2014-09-08,0,0,0.000849635278509897,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00552575280319001,0,0,0,0,0,0
2014-09-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-12,0,0,0,0,0,0,0,0,0,0.00779541781538007,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-15,0,0,0,0,0,0,0,0,0,-0.00532025280633897,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-16,0,0,0,0,0,0,0,0,0,-0.00163116666350505,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-17,0,0,0,0,0,0,0,-0.00793939926887199,0,0.0053257847774999,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-18,0,0,0,0,0,0,0,-0.00245659799166797,0,-0.00223619229993999,0,0,0,0,0,0,0,0,-0.00622236777468499,0,0,0,0
2014-09-19,0,0,0,0,-0.000424465938347995,0,0.000323273182420092,-0.00109168919862401,0,0,0,0,0,0,0,0,0,0,0.00214203328389995,0,0,0,0
2014-09-22,0,0,0,0,0.00794993351851003,0,0.000613191912500088,-0.00230013597488898,0,0,0,0,0,0,0,0,0,0,0.00295955277869009,0,0,0,0
2014-09-23,0,0,0,0,0.00330821667092995,0,-0.000240157675935992,-0.00178321232963996,0,0,0,0,0,0,0,0,0,0,-0.000327868852458946,0,0,0,0
2014-09-24,0,0,0,0,-0.010256763268397,0,0.000869745288879953,0,0,0,0,0,0,0,0,0,0,0,-0.00278779927845196,0,0,0,0
2014-09-25,0,0,0,0,0.00892335512589004,0,-0.00133245055036002,0,0,0,0,0,0,0,0,0,0,0,0.0111823713205099,0,0,0,0
2014-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-17,0,0,0,0,0,-0.00247577966254497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-20,0,0,0,0,0,0.00395578420467002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-21,0,0,0,0,0,-0.012062960064816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-22,0,0,0,0,0,-0.00447195216833596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-23,0,0,0,0,0,-0.000267550993107046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-24,0,0.00468138066476009,0,0,0,0,0,-0.00150917553360097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-27,0,0.000215931174780026,0,0,0,0,0,0.000292130264700097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-28,0,0.0057834337007201,0,0,0,0,0,0.00205701225318999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-29,0,-0.00631502841197895,0,0,0,0,0,-0.000595562426346952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-30,0,0.0042405638926799,0,0,0,0,0,-0.000925573728920992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000652209359200073,0,0,0,0
2014-11-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00244419097278992,0,0,0,0
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00195058517555302,0,0,0,0
2014-11-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000814332247560001,0,0,0,0
2014-11-11,0.0155956445324299,0,0.0120128454188599,0.0116259463469699,0,0,0,0,0.01212099968453,0,0,0.01276279990106,0,0.0157802454704901,0,-0.00414799191493098,0,0,0.000813669650119975,0,0,0,0
2014-11-12,0.000377936466890105,0,-0.00101856930188804,-0.00446692723742204,0,0,0,0,-0.00537492900383696,0,0,-0.011310289432695,0,0.00641763299990994,0,-0.00137665684180799,0,0,0,0,0,0,0
2014-11-13,0.00252525252524993,0,-0.00181372549019598,0.00562545518470992,0,0,0,0,0.00571734982380989,0,0,-0.00183891136447201,0,0.0028035533664601,0,0.00432123857832001,0,0,0,0,0,0,0
2014-11-14,0.00803268609055996,0,0.0112262436772601,0.00907357923565,0.000223688625430096,0,0,0,0.00815682147086005,0,0,0.0018477985899501,0,0.00786089397112,0,-0.00675752963018394,0,0,0,0,0,0,0
2014-11-17,-0.000964111443413018,0,0.00154431904272001,-0.00299458005758202,-0.00113915911886397,0,0,0,-0.00285720172805803,0,0,0.00131742180553007,0,0.00325254547037002,0,0.00140853804382002,0,0,0,0,0,0,0
2014-11-18,0,0,0,0,0.00507259051949993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-19,0,0,0,0,0.01363731291333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-20,0,0,0,0,-0.00144221854418403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00149447693307303,0,0,0,0,0
2014-12-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000715819613460011,0,0,0,0,0
2014-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000325139810120056,0,0,0,0,0
2014-12-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00307157251511003,0,0,0,0,0
2014-12-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00225206979796,0,0,0,0,0
2014-12-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03303817086337,0
2014-12-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00531410534655496,0
2014-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010689228579176,0
2014-12-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00456675983659405,0,0,0,0,0,-0.00565288704075695,0
2014-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00209082112247994,0,0,0,0,0,-0.00552136406117398,0
2014-12-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00231924542617001,0,0,0,0,0,0,0
2014-12-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000972001204249007,0,0,0,0,0,0,0
2014-12-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000559659726889983,0,0,0,0,0,0,0
2014-12-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,NaN,NaN
2014-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-30,0,0,0,0,0,0,-0.000690016377496994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-31,0,0,0,0,0,0,0.000232937339859962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,NaN,NaN
2015-01-02,0,0,0,0,0,0,-0.000382593652272001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-05,0,0,0,0,0,0,-0.00035777877623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-06,0,0,0,0,0,0,-0.000441140973672982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-20,0,-0.00503020559290701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-21,0,-0.0105152342363301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-22,0,-0.00727434679334904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-23,0,-0.015776880514431,0,0,0,-0.010604649840433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-26,0,0.00322874724606992,0,0,0,0.00679592819016994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-27,0,0,0,0,0,0.00672151383903996,0,0,0,0,0,0,0,0,0,0,0,-0.00159953933267198,0,0,0,0,0
2015-01-28,0,0,0,0,0,0.00269333541239991,0,0,0,0,0,0,0,0,0,0,0,0.00248325803453997,0,0,0,0,0
2015-01-29,0,0,0,0,0,0.00942255900586009,0,0,0,0,0,0,0,0,0,0,0,0.000543365349269909,0,0,0,0,0
2015-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00255562477038995,0,0,0,0,0
2015-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00159319387576295,0,0,0,0,0
2015-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-12,0,0,0,0,0.00403970216562999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-13,0,0,0,0,-0.00555005224376803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-16,0,0,0,0,-0.00356830959008803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-17,0,0,0,0,-0.00108185833133601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-18,0,0,0,0,0.000137092407139994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000161108425970058,0,0,0,0
2015-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000161082474229968,0,0,0,0
2015-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00322113061684703,0,0,0,0
2015-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000161576991436041,0,0,0,0
2015-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00156227582139001,0,0,0,0,0
2015-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000843586356183978,0,0,0,0,-0.007139041328736
2015-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000430114378563995,0,0,0,0,0.0020054783799599
2015-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00146620555564003,0,0,0,0,0.00794890570335993
2015-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00230748420566795,0,0,0,0.00289578617147002,7.26468475300557e-05
2015-03-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00332283013463197,-0.00313973009621005
2015-03-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0157115211434919,0
2015-03-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01223007834894,0,0,0,0,0,0.0129450468162999,0
2015-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012593606443899,0,0,0,0,0,-0.013548312706588,0
2015-03-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00270858062408896,0,0,0,0,0,0,0
2015-03-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00223665396566797,0,0,0,0,0,0,0
2015-03-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00212157845437,0,0,0,0,0,0,0
2015-03-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-01,0,-0.000920447074292952,0,0,0,0,0,0.00244431248532995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-02,0,-0.00100026322716495,0,0,0,0,0,0.0105661936905901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-03,0,0.0046901349072499,0,0,0,0,0,0.00156767588642004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-06,0,-0.00490427484919997,0,0,0,0,0,-0.00201437282229999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-07,0,0.00565321666710994,0,0,0,0,0,-0.00421417271289104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
